snapshot_date,sku,location_id,opening_quantity,closing_quantity
2024-01-29,SKU020,DC02,0,0
2024-01-29,SKU020,DC03,59,59
2024-01-29,SKU020,DC04,75,74
2024-01-29,SKU021,DC01,38,36
2024-01-29,SKU021,DC02,53,50
2024-01-29,SKU021,DC03,24,22
2024-01-29,SKU021,DC04,83,81
2024-01-29,SKU022,DC01,24,21
2024-01-29,SKU022,DC02,0,0
2024-01-29,SKU022,DC03,0,0
2024-01-29,SKU022,DC04,0,0
2024-01-29,SKU023,DC01,29,26
2024-01-29,SKU023,DC02,8,5
2024-01-29,SKU023,DC03,39,36
2024-01-29,SKU023,DC04,113,111
2024-01-29,SKU024,DC01,202,200
2024-01-29,SKU024,DC02,99,95
2024-01-29,SKU024,DC03,4,1
2024-01-29,SKU024,DC04,20,17
2024-01-30,SKU001,DC01,65,64
2024-01-30,SKU001,DC02,197,197
2024-01-30,SKU001,DC03,103,102
2024-01-30,SKU001,DC04,113,112
2024-01-30,SKU002,DC01,181,179
2024-01-30,SKU002,DC02,167,165
2024-01-30,SKU002,DC03,34,109
2024-01-30,SKU002,DC04,66,65
2024-01-30,SKU003,DC01,98,95
2024-01-30,SKU003,DC02,46,44
2024-01-30,SKU003,DC03,109,108
2024-01-30,SKU003,DC04,100,99
2024-01-30,SKU004,DC01,56,54
2024-01-30,SKU004,DC02,56,55
2024-01-30,SKU004,DC03,48,46
2024-01-30,SKU004,DC04,46,44
2024-01-30,SKU005,DC01,3,0
2024-01-30,SKU005,DC02,0,0
2024-01-30,SKU005,DC03,0,0
2024-01-30,SKU005,DC04,68,64
2024-01-30,SKU006,DC01,60,58
2024-01-30,SKU006,DC02,51,47
2024-01-30,SKU006,DC03,110,107
2024-01-30,SKU006,DC04,17,14
2024-01-30,SKU007,DC01,0,0
2024-01-30,SKU007,DC02,0,0
2024-01-30,SKU007,DC03,20,17
2024-01-30,SKU007,DC04,17,15
2024-01-30,SKU008,DC01,0,0
2024-01-30,SKU008,DC02,48,44
2024-01-30,SKU008,DC03,0,0
2024-01-30,SKU008,DC04,63,59
2024-01-30,SKU009,DC01,143,143
2024-01-30,SKU009,DC02,25,24
2024-01-30,SKU009,DC03,40,40
2024-01-30,SKU009,DC04,37,36
2024-01-30,SKU010,DC01,1,0
2024-01-30,SKU010,DC02,60,59
2024-01-30,SKU010,DC03,65,63
2024-01-30,SKU010,DC04,37,37
2024-01-30,SKU011,DC01,18,17
2024-01-30,SKU011,DC02,1,0
2024-01-30,SKU011,DC03,19,17
2024-01-30,SKU011,DC04,70,69
2024-01-30,SKU012,DC01,144,142
2024-01-30,SKU012,DC02,66,66
2024-01-30,SKU012,DC03,19,16
2024-01-30,SKU012,DC04,83,81
2024-01-30,SKU013,DC01,102,98
2024-01-30,SKU013,DC02,112,110
2024-01-30,SKU013,DC03,88,85
2024-01-30,SKU013,DC04,40,37
2024-01-30,SKU014,DC01,52,49
2024-01-30,SKU014,DC02,21,56
2024-01-30,SKU014,DC03,11,8
2024-01-30,SKU014,DC04,40,37
2024-01-30,SKU015,DC01,72,69
2024-01-30,SKU015,DC02,117,115
2024-01-30,SKU015,DC03,5,3
2024-01-30,SKU015,DC04,0,0
2024-01-30,SKU016,DC01,6,2
2024-01-30,SKU016,DC02,48,45
2024-01-30,SKU016,DC03,0,0
2024-01-30,SKU016,DC04,23,19
2024-01-30,SKU017,DC01,0,0
2024-01-30,SKU017,DC02,28,23
2024-01-30,SKU017,DC03,0,0
2024-01-30,SKU017,DC04,0,0
2024-01-30,SKU018,DC01,92,92
2024-01-30,SKU018,DC02,70,70
2024-01-30,SKU018,DC03,58,55
2024-01-30,SKU018,DC04,55,55
2024-01-30,SKU019,DC01,54,54
2024-01-30,SKU019,DC02,111,110
2024-01-30,SKU019,DC03,0,0
2024-01-30,SKU019,DC04,18,18
2024-01-30,SKU020,DC01,133,131
2024-01-30,SKU020,DC02,0,0
2024-01-30,SKU020,DC03,59,57
2024-01-30,SKU020,DC04,74,72
2024-01-30,SKU021,DC01,36,34
2024-01-30,SKU021,DC02,50,49
2024-01-30,SKU021,DC03,22,20
2024-01-30,SKU021,DC04,81,80
2024-01-30,SKU022,DC01,21,19
2024-01-30,SKU022,DC02,0,0
2024-01-30,SKU022,DC03,0,0
2024-01-30,SKU022,DC04,0,0
2024-01-30,SKU023,DC01,26,23
2024-01-30,SKU023,DC02,5,4
2024-01-30,SKU023,DC03,36,33
2024-01-30,SKU023,DC04,111,109
2024-01-30,SKU024,DC01,200,199
2024-01-30,SKU024,DC02,95,92
2024-01-30,SKU024,DC03,1,0
2024-01-30,SKU024,DC04,17,15
2024-01-31,SKU001,DC01,64,63
2024-01-31,SKU001,DC02,197,196
2024-01-31,SKU001,DC03,102,102
2024-01-31,SKU001,DC04,112,110
2024-01-31,SKU002,DC01,179,178
2024-01-31,SKU002,DC02,165,163
2024-01-31,SKU002,DC03,109,108
2024-01-31,SKU002,DC04,65,64
2024-01-31,SKU003,DC01,95,94
2024-01-31,SKU003,DC02,44,42
2024-01-31,SKU003,DC03,108,135
2024-01-31,SKU003,DC04,99,97
2024-01-31,SKU004,DC01,54,52
2024-01-31,SKU004,DC02,55,53
2024-01-31,SKU004,DC03,46,43
2024-01-31,SKU004,DC04,44,42
2024-01-31,SKU005,DC01,0,0
2024-01-31,SKU005,DC02,0,46
2024-01-31,SKU005,DC03,0,0
2024-01-31,SKU005,DC04,64,61
2024-01-31,SKU006,DC01,58,57
2024-01-31,SKU006,DC02,47,44
2024-01-31,SKU006,DC03,107,104
2024-01-31,SKU006,DC04,14,11
2024-01-31,SKU007,DC01,0,0
2024-01-31,SKU007,DC02,0,0
2024-01-31,SKU007,DC03,17,15
2024-01-31,SKU007,DC04,15,13
2024-01-31,SKU008,DC01,0,0
2024-01-31,SKU008,DC02,44,41
2024-01-31,SKU008,DC03,0,18
2024-01-31,SKU008,DC04,59,55
2024-01-31,SKU009,DC01,143,142
2024-01-31,SKU009,DC02,24,24
2024-01-31,SKU009,DC03,40,40
2024-01-31,SKU009,DC04,36,35
2024-01-31,SKU010,DC01,0,0
2024-01-31,SKU010,DC02,59,57
2024-01-31,SKU010,DC03,63,61
2024-01-31,SKU010,DC04,37,36
2024-01-31,SKU011,DC01,17,15
2024-01-31,SKU011,DC02,0,0
2024-01-31,SKU011,DC03,17,17
2024-01-31,SKU011,DC04,69,67
2024-01-31,SKU012,DC01,142,140
2024-01-31,SKU012,DC02,66,64
2024-01-31,SKU012,DC03,16,15
2024-01-31,SKU012,DC04,81,79
2024-01-31,SKU013,DC01,98,95
2024-01-31,SKU013,DC02,110,109
2024-01-31,SKU013,DC03,85,82
2024-01-31,SKU013,DC04,37,33
2024-01-31,SKU014,DC01,49,48
2024-01-31,SKU014,DC02,56,54
2024-01-31,SKU014,DC03,8,7
2024-01-31,SKU014,DC04,37,34
2024-01-31,SKU015,DC01,69,65
2024-01-31,SKU015,DC02,115,112
2024-01-31,SKU015,DC03,3,0
2024-01-31,SKU015,DC04,0,0
2024-01-31,SKU016,DC01,2,0
2024-01-31,SKU016,DC02,45,43
2024-01-31,SKU016,DC03,0,0
2024-01-31,SKU016,DC04,19,16
2024-01-31,SKU017,DC01,0,0
2024-01-31,SKU017,DC02,23,19
2024-01-31,SKU017,DC03,0,0
2024-01-31,SKU017,DC04,0,0
2024-01-31,SKU018,DC01,92,90
2024-01-31,SKU018,DC02,70,69
2024-01-31,SKU018,DC03,55,55
2024-01-31,SKU018,DC04,55,54
2024-01-31,SKU019,DC01,54,52
2024-01-31,SKU019,DC02,110,109
2024-01-31,SKU019,DC03,0,0
2024-01-31,SKU019,DC04,18,17
2024-01-31,SKU020,DC01,131,130
2024-01-31,SKU020,DC02,0,0
2024-01-31,SKU020,DC03,57,55
2024-01-31,SKU020,DC04,72,72
2024-01-31,SKU021,DC01,34,32
2024-01-31,SKU021,DC02,49,49
2024-01-31,SKU021,DC03,20,18
2024-01-31,SKU021,DC04,80,78
2024-01-31,SKU022,DC01,19,16
2024-01-31,SKU022,DC02,0,0
2024-01-31,SKU022,DC03,0,0
2024-01-31,SKU022,DC04,0,0
2024-01-31,SKU023,DC01,23,20
2024-01-31,SKU023,DC02,4,2
2024-01-31,SKU023,DC03,33,31
2024-01-31,SKU023,DC04,109,106
2024-01-31,SKU024,DC01,199,195
2024-01-31,SKU024,DC02,92,89
2024-01-31,SKU024,DC03,0,0
2024-01-31,SKU024,DC04,15,13
2024-02-01,SKU001,DC01,63,62
2024-02-01,SKU001,DC02,196,194
2024-02-01,SKU001,DC03,102,173
2024-02-01,SKU001,DC04,110,110
2024-02-01,SKU002,DC01,178,176
2024-02-01,SKU002,DC02,163,160
2024-02-01,SKU002,DC03,108,106
2024-02-01,SKU002,DC04,64,64
2024-02-01,SKU003,DC01,94,93
2024-02-01,SKU003,DC02,42,40
2024-02-01,SKU003,DC03,135,150
2024-02-01,SKU003,DC04,97,96
2024-02-01,SKU004,DC01,52,50
2024-02-01,SKU004,DC02,53,51
2024-02-01,SKU004,DC03,43,41
2024-02-01,SKU004,DC04,42,40
2024-02-01,SKU005,DC01,0,0
2024-02-01,SKU005,DC02,46,43
2024-02-01,SKU005,DC03,0,0
2024-02-01,SKU005,DC04,61,57
2024-02-01,SKU006,DC01,57,54
2024-02-01,SKU006,DC02,44,42
2024-02-01,SKU006,DC03,104,101
2024-02-01,SKU006,DC04,11,8
2024-02-01,SKU007,DC01,0,0
2024-02-01,SKU007,DC02,0,0
2024-02-01,SKU007,DC03,15,11
2024-02-01,SKU007,DC04,13,10
2024-02-01,SKU008,DC01,0,0
2024-02-01,SKU008,DC02,41,37
2024-02-01,SKU008,DC03,18,14
2024-02-01,SKU008,DC04,55,52
2024-02-01,SKU009,DC01,142,142
2024-02-01,SKU009,DC02,24,22
2024-02-01,SKU009,DC03,40,38
2024-02-01,SKU009,DC04,35,35
2024-02-01,SKU010,DC01,0,0
2024-02-01,SKU010,DC02,57,57
2024-02-01,SKU010,DC03,61,60
2024-02-01,SKU010,DC04,36,34
2024-02-01,SKU011,DC01,15,15
2024-02-01,SKU011,DC02,0,0
2024-02-01,SKU011,DC03,17,15
2024-02-01,SKU011,DC04,67,66
2024-02-01,SKU012,DC01,140,138
2024-02-01,SKU012,DC02,64,63
2024-02-01,SKU012,DC03,15,13
2024-02-01,SKU012,DC04,79,77
2024-02-01,SKU013,DC01,95,94
2024-02-01,SKU013,DC02,109,107
2024-02-01,SKU013,DC03,82,79
2024-02-01,SKU013,DC04,33,30
2024-02-01,SKU014,DC01,48,46
2024-02-01,SKU014,DC02,54,52
2024-02-01,SKU014,DC03,7,4
2024-02-01,SKU014,DC04,34,31
2024-02-01,SKU015,DC01,65,62
2024-02-01,SKU015,DC02,112,109
2024-02-01,SKU015,DC03,0,0
2024-02-01,SKU015,DC04,0,0
2024-02-01,SKU016,DC01,0,71
2024-02-01,SKU016,DC02,43,40
2024-02-01,SKU016,DC03,0,0
2024-02-01,SKU016,DC04,16,12
2024-02-01,SKU017,DC01,0,0
2024-02-01,SKU017,DC02,19,15
2024-02-01,SKU017,DC03,0,0
2024-02-01,SKU017,DC04,0,0
2024-02-01,SKU018,DC01,90,89
2024-02-01,SKU018,DC02,69,68
2024-02-01,SKU018,DC03,55,55
2024-02-01,SKU018,DC04,54,54
2024-02-01,SKU019,DC01,52,51
2024-02-01,SKU019,DC02,109,108
2024-02-01,SKU019,DC03,0,0
2024-02-01,SKU019,DC04,17,17
2024-02-01,SKU020,DC01,130,129
2024-02-01,SKU020,DC02,0,0
2024-02-01,SKU020,DC03,55,53
2024-02-01,SKU020,DC04,72,70
2024-02-01,SKU021,DC01,32,31
2024-02-01,SKU021,DC02,49,47
2024-02-01,SKU021,DC03,18,14
2024-02-01,SKU021,DC04,78,77
2024-02-01,SKU022,DC01,16,13
2024-02-01,SKU022,DC02,0,0
2024-02-01,SKU022,DC03,0,25
2024-02-01,SKU022,DC04,0,0
2024-02-01,SKU023,DC01,20,18
2024-02-01,SKU023,DC02,2,0
2024-02-01,SKU023,DC03,31,28
2024-02-01,SKU023,DC04,106,103
2024-02-01,SKU024,DC01,195,191
2024-02-01,SKU024,DC02,89,87
2024-02-01,SKU024,DC03,0,0
2024-02-01,SKU024,DC04,13,10
2024-02-02,SKU001,DC01,62,61
2024-02-02,SKU001,DC02,194,208
2024-02-02,SKU001,DC03,173,172
2024-02-02,SKU001,DC04,110,109
2024-02-02,SKU002,DC01,176,174
2024-02-02,SKU002,DC02,160,158
2024-02-02,SKU002,DC03,106,105
2024-02-02,SKU002,DC04,64,63
2024-02-02,SKU003,DC01,93,91
2024-02-02,SKU003,DC02,40,39
2024-02-02,SKU003,DC03,150,148
2024-02-02,SKU003,DC04,96,93
2024-02-02,SKU004,DC01,50,87
2024-02-02,SKU004,DC02,51,49
2024-02-02,SKU004,DC03,41,37
2024-02-02,SKU004,DC04,40,40
2024-02-02,SKU005,DC01,0,0
2024-02-02,SKU005,DC02,43,39
2024-02-02,SKU005,DC03,0,0
2024-02-02,SKU005,DC04,57,53
2024-02-02,SKU006,DC01,54,50
2024-02-02,SKU006,DC02,42,39
2024-02-02,SKU006,DC03,101,99
2024-02-02,SKU006,DC04,8,6
2024-02-02,SKU007,DC01,0,0
2024-02-02,SKU007,DC02,0,0
2024-02-02,SKU007,DC03,11,8
2024-02-02,SKU007,DC04,10,7
2024-02-02,SKU008,DC01,0,0
2024-02-02,SKU008,DC02,37,34
2024-02-02,SKU008,DC03,14,11
2024-02-02,SKU008,DC04,52,48
2024-02-02,SKU009,DC01,142,140
2024-02-02,SKU009,DC02,22,22
2024-02-02,SKU009,DC03,38,38
2024-02-02,SKU009,DC04,35,35
2024-02-02,SKU010,DC01,0,0
2024-02-02,SKU010,DC02,57,56
2024-02-02,SKU010,DC03,60,59
2024-02-02,SKU010,DC04,34,33
2024-02-02,SKU011,DC01,15,14
2024-02-02,SKU011,DC02,0,0
2024-02-02,SKU011,DC03,15,14
2024-02-02,SKU011,DC04,66,65
2024-02-02,SKU012,DC01,138,136
2024-02-02,SKU012,DC02,63,60
2024-02-02,SKU012,DC03,13,12
2024-02-02,SKU012,DC04,77,75
2024-02-02,SKU013,DC01,94,90
2024-02-02,SKU013,DC02,107,104
2024-02-02,SKU013,DC03,79,76
2024-02-02,SKU013,DC04,30,28
2024-02-02,SKU014,DC01,46,44
2024-02-02,SKU014,DC02,52,49
2024-02-02,SKU014,DC03,4,1
2024-02-02,SKU014,DC04,31,28
2024-02-02,SKU015,DC01,62,59
2024-02-02,SKU015,DC02,109,107
2024-02-02,SKU015,DC03,0,0
2024-02-02,SKU015,DC04,0,0
2024-02-02,SKU016,DC01,71,68
2024-02-02,SKU016,DC02,40,37
2024-02-02,SKU016,DC03,0,0
2024-02-02,SKU016,DC04,12,10
2024-02-02,SKU017,DC01,0,66
2024-02-02,SKU017,DC02,15,10
2024-02-02,SKU017,DC03,0,0
2024-02-02,SKU017,DC04,0,0
2024-02-02,SKU018,DC01,89,88
2024-02-02,SKU018,DC02,68,67
2024-02-02,SKU018,DC03,55,53
2024-02-02,SKU018,DC04,54,54
2024-02-02,SKU019,DC01,51,49
2024-02-02,SKU019,DC02,108,106
2024-02-02,SKU019,DC03,0,0
2024-02-02,SKU019,DC04,17,16
2024-02-02,SKU020,DC01,129,128
2024-02-02,SKU020,DC02,0,0
2024-02-02,SKU020,DC03,53,53
2024-02-02,SKU020,DC04,70,68
2024-02-02,SKU021,DC01,31,29
2024-02-02,SKU021,DC02,47,44
2024-02-02,SKU021,DC03,14,12
2024-02-02,SKU021,DC04,77,76
2024-02-02,SKU022,DC01,13,11
2024-02-02,SKU022,DC02,0,0
2024-02-02,SKU022,DC03,25,23
2024-02-02,SKU022,DC04,0,0
2024-02-02,SKU023,DC01,18,16
2024-02-02,SKU023,DC02,0,0
2024-02-02,SKU023,DC03,28,26
2024-02-02,SKU023,DC04,103,101
2024-02-02,SKU024,DC01,191,188
2024-02-02,SKU024,DC02,87,83
2024-02-02,SKU024,DC03,0,0
2024-02-02,SKU024,DC04,10,7
2024-02-03,SKU001,DC01,61,59
2024-02-03,SKU001,DC02,208,206
2024-02-03,SKU001,DC03,172,172
2024-02-03,SKU001,DC04,109,108
2024-02-03,SKU002,DC01,174,173
2024-02-03,SKU002,DC02,158,157
2024-02-03,SKU002,DC03,105,104
2024-02-03,SKU002,DC04,63,62
2024-02-03,SKU003,DC01,91,89
2024-02-03,SKU003,DC02,39,38
2024-02-03,SKU003,DC03,148,146
2024-02-03,SKU003,DC04,93,91
2024-02-03,SKU004,DC01,87,85
2024-02-03,SKU004,DC02,49,47
2024-02-03,SKU004,DC03,37,34
2024-02-03,SKU004,DC04,40,39
2024-02-03,SKU005,DC01,0,0
2024-02-03,SKU005,DC02,39,36
2024-02-03,SKU005,DC03,0,0
2024-02-03,SKU005,DC04,53,50
2024-02-03,SKU006,DC01,50,48
2024-02-03,SKU006,DC02,39,37
2024-02-03,SKU006,DC03,99,97
2024-02-03,SKU006,DC04,6,4
2024-02-03,SKU007,DC01,0,0
2024-02-03,SKU007,DC02,0,0
2024-02-03,SKU007,DC03,8,5
2024-02-03,SKU007,DC04,7,5
2024-02-03,SKU008,DC01,0,0
2024-02-03,SKU008,DC02,34,30
2024-02-03,SKU008,DC03,11,8
2024-02-03,SKU008,DC04,48,44
2024-02-03,SKU009,DC01,140,140
2024-02-03,SKU009,DC02,22,21
2024-02-03,SKU009,DC03,38,36
2024-02-03,SKU009,DC04,35,33
2024-02-03,SKU010,DC01,0,0
2024-02-03,SKU010,DC02,56,55
2024-02-03,SKU010,DC03,59,57
2024-02-03,SKU010,DC04,33,32
2024-02-03,SKU011,DC01,14,12
2024-02-03,SKU011,DC02,0,0
2024-02-03,SKU011,DC03,14,13
2024-02-03,SKU011,DC04,65,63
2024-02-03,SKU012,DC01,136,135
2024-02-03,SKU012,DC02,60,59
2024-02-03,SKU012,DC03,12,11
2024-02-03,SKU012,DC04,75,73
2024-02-03,SKU013,DC01,90,88
2024-02-03,SKU013,DC02,104,102
2024-02-03,SKU013,DC03,76,73
2024-02-03,SKU013,DC04,28,26
2024-02-03,SKU014,DC01,44,41
2024-02-03,SKU014,DC02,49,46
2024-02-03,SKU014,DC03,1,0
2024-02-03,SKU014,DC04,28,24
2024-02-03,SKU015,DC01,59,55
2024-02-03,SKU015,DC02,107,105
2024-02-03,SKU015,DC03,0,0
2024-02-03,SKU015,DC04,0,0
2024-02-03,SKU016,DC01,68,63
2024-02-03,SKU016,DC02,37,32
2024-02-03,SKU016,DC03,0,0
2024-02-03,SKU016,DC04,10,7
2024-02-03,SKU017,DC01,66,59
2024-02-03,SKU017,DC02,10,6
2024-02-03,SKU017,DC03,0,0
2024-02-03,SKU017,DC04,0,0
2024-02-03,SKU018,DC01,88,87
2024-02-03,SKU018,DC02,67,66
2024-02-03,SKU018,DC03,53,51
2024-02-03,SKU018,DC04,54,54
2024-02-03,SKU019,DC01,49,49
2024-02-03,SKU019,DC02,106,105
2024-02-03,SKU019,DC03,0,0
2024-02-03,SKU019,DC04,16,15
2024-02-03,SKU020,DC01,128,126
2024-02-03,SKU020,DC02,0,0
2024-02-03,SKU020,DC03,53,50
2024-02-03,SKU020,DC04,68,68
2024-02-03,SKU021,DC01,29,28
2024-02-03,SKU021,DC02,44,42
2024-02-03,SKU021,DC03,12,11
2024-02-03,SKU021,DC04,76,74
2024-02-03,SKU022,DC01,11,7
2024-02-03,SKU022,DC02,0,0
2024-02-03,SKU022,DC03,23,21
2024-02-03,SKU022,DC04,0,0
2024-02-03,SKU023,DC01,16,13
2024-02-03,SKU023,DC02,0,0
2024-02-03,SKU023,DC03,26,24
2024-02-03,SKU023,DC04,101,101
2024-02-03,SKU024,DC01,188,185
2024-02-03,SKU024,DC02,83,80
2024-02-03,SKU024,DC03,0,0
2024-02-03,SKU024,DC04,7,4
2024-02-04,SKU001,DC01,59,58
2024-02-04,SKU001,DC02,206,204
2024-02-04,SKU001,DC03,172,172
2024-02-04,SKU001,DC04,108,107
2024-02-04,SKU002,DC01,173,173
2024-02-04,SKU002,DC02,157,156
2024-02-04,SKU002,DC03,104,103
2024-02-04,SKU002,DC04,62,62
2024-02-04,SKU003,DC01,89,87
2024-02-04,SKU003,DC02,38,36
2024-02-04,SKU003,DC03,146,144
2024-02-04,SKU003,DC04,91,89
2024-02-04,SKU004,DC01,85,84
2024-02-04,SKU004,DC02,47,44
2024-02-04,SKU004,DC03,34,32
2024-02-04,SKU004,DC04,39,37
2024-02-04,SKU005,DC01,0,0
2024-02-04,SKU005,DC02,36,34
2024-02-04,SKU005,DC03,0,0
2024-02-04,SKU005,DC04,50,47
2024-02-04,SKU006,DC01,48,45
2024-02-04,SKU006,DC02,37,35
2024-02-04,SKU006,DC03,97,95
2024-02-04,SKU006,DC04,4,0
2024-02-04,SKU007,DC01,0,0
2024-02-04,SKU007,DC02,0,0
2024-02-04,SKU007,DC03,5,1
2024-02-04,SKU007,DC04,5,2
2024-02-04,SKU008,DC01,0,65
2024-02-04,SKU008,DC02,30,28
2024-02-04,SKU008,DC03,8,4
2024-02-04,SKU008,DC04,44,41
2024-02-04,SKU009,DC01,140,140
2024-02-04,SKU009,DC02,21,21
2024-02-04,SKU009,DC03,36,36
2024-02-04,SKU009,DC04,33,31
2024-02-04,SKU010,DC01,0,0
2024-02-04,SKU010,DC02,55,54
2024-02-04,SKU010,DC03,57,56
2024-02-04,SKU010,DC04,32,31
2024-02-04,SKU011,DC01,12,12
2024-02-04,SKU011,DC02,0,0
2024-02-04,SKU011,DC03,13,12
2024-02-04,SKU011,DC04,63,62
2024-02-04,SKU012,DC01,135,133
2024-02-04,SKU012,DC02,59,57
2024-02-04,SKU012,DC03,11,10
2024-02-04,SKU012,DC04,73,72
2024-02-04,SKU013,DC01,88,86
2024-02-04,SKU013,DC02,102,100
2024-02-04,SKU013,DC03,73,71
2024-02-04,SKU013,DC04,26,24
2024-02-04,SKU014,DC01,41,40
2024-02-04,SKU014,DC02,46,44
2024-02-04,SKU014,DC03,0,0
2024-02-04,SKU014,DC04,24,21
2024-02-04,SKU015,DC01,55,50
2024-02-04,SKU015,DC02,105,102
2024-02-04,SKU015,DC03,0,0
2024-02-04,SKU015,DC04,0,0
2024-02-04,SKU016,DC01,63,61
2024-02-04,SKU016,DC02,32,29
2024-02-04,SKU016,DC03,0,0
2024-02-04,SKU016,DC04,7,5
2024-02-04,SKU017,DC01,59,55
2024-02-04,SKU017,DC02,6,2
2024-02-04,SKU017,DC03,0,0
2024-02-04,SKU017,DC04,0,0
2024-02-04,SKU018,DC01,87,157
2024-02-04,SKU018,DC02,66,66
2024-02-04,SKU018,DC03,51,51
2024-02-04,SKU018,DC04,54,53
2024-02-04,SKU019,DC01,49,47
2024-02-04,SKU019,DC02,105,104
2024-02-04,SKU019,DC03,0,0
2024-02-04,SKU019,DC04,15,13
2024-02-04,SKU020,DC01,126,123
2024-02-04,SKU020,DC02,0,0
2024-02-04,SKU020,DC03,50,49
2024-02-04,SKU020,DC04,68,68
2024-02-04,SKU021,DC01,28,26
2024-02-04,SKU021,DC02,42,41
2024-02-04,SKU021,DC03,11,9
2024-02-04,SKU021,DC04,74,73
2024-02-04,SKU022,DC01,7,5
2024-02-04,SKU022,DC02,0,0
2024-02-04,SKU022,DC03,21,18
2024-02-04,SKU022,DC04,0,0
2024-02-04,SKU023,DC01,13,11
2024-02-04,SKU023,DC02,0,0
2024-02-04,SKU023,DC03,24,22
2024-02-04,SKU023,DC04,101,99
2024-02-04,SKU024,DC01,185,185
2024-02-04,SKU024,DC02,80,77
2024-02-04,SKU024,DC03,0,0
2024-02-04,SKU024,DC04,4,3
2024-02-05,SKU001,DC01,58,58
2024-02-05,SKU001,DC02,204,204
2024-02-05,SKU001,DC03,172,170
2024-02-05,SKU001,DC04,107,105
2024-02-05,SKU002,DC01,173,173
2024-02-05,SKU002,DC02,156,154
2024-02-05,SKU002,DC03,103,103
2024-02-05,SKU002,DC04,62,60
2024-02-05,SKU003,DC01,87,84
2024-02-05,SKU003,DC02,36,34
2024-02-05,SKU003,DC03,144,143
2024-02-05,SKU003,DC04,89,87
2024-02-05,SKU004,DC01,84,82
2024-02-05,SKU004,DC02,44,42
2024-02-05,SKU004,DC03,32,30
2024-02-05,SKU004,DC04,37,93
2024-02-05,SKU005,DC01,0,0
2024-02-05,SKU005,DC02,34,30
2024-02-05,SKU005,DC03,0,0
2024-02-05,SKU005,DC04,47,42
2024-02-05,SKU006,DC01,45,42
2024-02-05,SKU006,DC02,35,33
2024-02-05,SKU006,DC03,95,91
2024-02-05,SKU006,DC04,0,0
2024-02-05,SKU007,DC01,0,49
2024-02-05,SKU007,DC02,0,0
2024-02-05,SKU007,DC03,1,0
2024-02-05,SKU007,DC04,2,0
2024-02-05,SKU008,DC01,65,62
2024-02-05,SKU008,DC02,28,23
2024-02-05,SKU008,DC03,4,0
2024-02-05,SKU008,DC04,41,39
2024-02-05,SKU009,DC01,140,139
2024-02-05,SKU009,DC02,21,20
2024-02-05,SKU009,DC03,36,35
2024-02-05,SKU009,DC04,31,31
2024-02-05,SKU010,DC01,0,0
2024-02-05,SKU010,DC02,54,53
2024-02-05,SKU010,DC03,56,56
2024-02-05,SKU010,DC04,31,30
2024-02-05,SKU011,DC01,12,11
2024-02-05,SKU011,DC02,0,0
2024-02-05,SKU011,DC03,12,10
2024-02-05,SKU011,DC04,62,60
2024-02-05,SKU012,DC01,133,132
2024-02-05,SKU012,DC02,57,55
2024-02-05,SKU012,DC03,10,9
2024-02-05,SKU012,DC04,72,71
2024-02-05,SKU013,DC01,86,151
2024-02-05,SKU013,DC02,100,98
2024-02-05,SKU013,DC03,71,70
2024-02-05,SKU013,DC04,24,22
2024-02-05,SKU014,DC01,40,39
2024-02-05,SKU014,DC02,44,42
2024-02-05,SKU014,DC03,0,0
2024-02-05,SKU014,DC04,21,18
2024-02-05,SKU015,DC01,50,46
2024-02-05,SKU015,DC02,102,98
2024-02-05,SKU015,DC03,0,0
2024-02-05,SKU015,DC04,0,0
2024-02-05,SKU016,DC01,61,57
2024-02-05,SKU016,DC02,29,26
2024-02-05,SKU016,DC03,0,0
2024-02-05,SKU016,DC04,5,2
2024-02-05,SKU017,DC01,55,50
2024-02-05,SKU017,DC02,2,0
2024-02-05,SKU017,DC03,0,0
2024-02-05,SKU017,DC04,0,0
2024-02-05,SKU018,DC01,157,156
2024-02-05,SKU018,DC02,66,65
2024-02-05,SKU018,DC03,51,50
2024-02-05,SKU018,DC04,53,50
2024-02-05,SKU019,DC01,47,46
2024-02-05,SKU019,DC02,104,103
2024-02-05,SKU019,DC03,0,0
2024-02-05,SKU019,DC04,13,12
2024-02-05,SKU020,DC01,123,121
2024-02-05,SKU020,DC02,0,0
2024-02-05,SKU020,DC03,49,49
2024-02-05,SKU020,DC04,68,67
2024-02-05,SKU021,DC01,26,25
2024-02-05,SKU021,DC02,41,40
2024-02-05,SKU021,DC03,9,7
2024-02-05,SKU021,DC04,73,72
2024-02-05,SKU022,DC01,5,1
2024-02-05,SKU022,DC02,0,0
2024-02-05,SKU022,DC03,18,15
2024-02-05,SKU022,DC04,0,0
2024-02-05,SKU023,DC01,11,9
2024-02-05,SKU023,DC02,0,0
2024-02-05,SKU023,DC03,22,19
2024-02-05,SKU023,DC04,99,98
2024-02-05,SKU024,DC01,185,181
2024-02-05,SKU024,DC02,77,76
2024-02-05,SKU024,DC03,0,0
2024-02-05,SKU024,DC04,3,0
2024-02-06,SKU001,DC01,58,57
2024-02-06,SKU001,DC02,204,202
2024-02-06,SKU001,DC03,170,169
2024-02-06,SKU001,DC04,105,103
2024-02-06,SKU002,DC01,173,204
2024-02-06,SKU002,DC02,154,152
2024-02-06,SKU002,DC03,103,102
