sku,product_name,category,supplier,location,zone,physical_qty,average_daily_demand,days_of_supply,reorder_point,safety_stock,lead_time_days,materiality_flag,risk_tier,risk_reason,current_action_flag,stockout_risk_reason,recommended_action
SKU0082,Electrical Components 0082,Electrical Components,Blue Ridge Supply,Z3-B03,Z3,0,11.36,0.00,42,20,20,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0082,Electrical Components 0082,Electrical Components,Blue Ridge Supply,Z3-B04,Z3,0,11.36,0.00,42,20,20,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0083,Safety Supplies 0083,Safety Supplies,Cedar Components,Z2-B01,Z2,17,11.58,1.47,53,25,9,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0083,Safety Supplies 0083,Safety Supplies,Cedar Components,Z2-B02,Z2,5,11.58,0.43,53,25,9,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0083,Safety Supplies 0083,Safety Supplies,Cedar Components,Z2-B03,Z2,0,11.58,0.00,53,25,9,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0083,Safety Supplies 0083,Safety Supplies,Cedar Components,Z2-B04,Z2,0,11.58,0.00,53,25,9,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0083,Safety Supplies 0083,Safety Supplies,Cedar Components,Z3-B04,Z3,9,11.58,0.78,53,25,9,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0084,Packaging 0084,Packaging,Harbor Safety,Z1-B01,Z1,22,11.42,1.93,64,30,16,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0084,Packaging 0084,Packaging,Harbor Safety,Z1-B02,Z1,8,11.42,0.70,64,30,16,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0084,Packaging 0084,Packaging,Harbor Safety,Z1-B03,Z1,0,11.42,0.00,64,30,16,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0084,Packaging 0084,Packaging,Harbor Safety,Z2-B03,Z2,3,11.42,0.26,64,30,16,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0084,Packaging 0084,Packaging,Harbor Safety,Z2-B04,Z2,0,11.42,0.00,64,30,16,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0084,Packaging 0084,Packaging,Harbor Safety,Z3-B01,Z3,0,11.42,0.00,64,30,16,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0084,Packaging 0084,Packaging,Harbor Safety,Z3-B02,Z3,0,11.42,0.00,64,30,16,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0085,Tools 0085,Tools,Summit Packaging,Z1-B03,Z1,12,11.64,1.03,75,35,5,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0085,Tools 0085,Tools,Summit Packaging,Z1-B04,Z1,0,11.64,0.00,75,35,5,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0085,Tools 0085,Tools,Summit Packaging,Z2-B01,Z2,0,11.64,0.00,75,35,5,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0085,Tools 0085,Tools,Summit Packaging,Z2-B02,Z2,0,11.64,0.00,75,35,5,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0086,Consumables 0086,Consumables,Atlas Industrial,Z1-B01,Z1,0,11.47,0.00,86,40,12,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0086,Consumables 0086,Consumables,Atlas Industrial,Z2-B04,Z2,64,11.47,5.58,86,40,12,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0087,Fasteners 0087,Fasteners,Blue Ridge Supply,Z1-B01,Z1,0,11.08,0.00,97,45,19,N,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0087,Fasteners 0087,Fasteners,Blue Ridge Supply,Z1-B02,Z1,86,11.08,7.76,97,45,19,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0087,Fasteners 0087,Fasteners,Blue Ridge Supply,Z1-B03,Z1,79,11.08,7.13,97,45,19,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0087,Fasteners 0087,Fasteners,Blue Ridge Supply,Z3-B02,Z3,45,11.08,4.06,97,45,19,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0087,Fasteners 0087,Fasteners,Blue Ridge Supply,Z3-B03,Z3,25,11.08,2.26,97,45,19,N,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0087,Fasteners 0087,Fasteners,Blue Ridge Supply,Z3-B04,Z3,11,11.08,0.99,97,45,19,Y,Critical,Critical: days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0089,Shipping Supplies 0089,Shipping Supplies,Harbor Safety,Z2-B03,Z2,0,10.83,0.00,39,15,15,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0089,Shipping Supplies 0089,Shipping Supplies,Harbor Safety,Z2-B04,Z2,0,10.83,0.00,39,15,15,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0089,Shipping Supplies 0089,Shipping Supplies,Harbor Safety,Z3-B01,Z3,0,10.83,0.00,39,15,15,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0089,Shipping Supplies 0089,Shipping Supplies,Harbor Safety,Z3-B02,Z3,0,10.83,0.00,39,15,15,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0090,Material Handling 0090,Material Handling,Summit Packaging,Z1-B01,Z1,0,10.97,0.00,50,20,4,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0090,Material Handling 0090,Material Handling,Summit Packaging,Z1-B02,Z1,0,10.97,0.00,50,20,4,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0090,Material Handling 0090,Material Handling,Summit Packaging,Z1-B03,Z1,0,10.97,0.00,50,20,4,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0090,Material Handling 0090,Material Handling,Summit Packaging,Z1-B04,Z1,0,10.97,0.00,50,20,4,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0090,Material Handling 0090,Material Handling,Summit Packaging,Z2-B01,Z2,0,10.97,0.00,50,20,4,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0090,Material Handling 0090,Material Handling,Summit Packaging,Z2-B04,Z2,0,10.97,0.00,50,20,4,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0090,Material Handling 0090,Material Handling,Summit Packaging,Z3-B01,Z3,0,10.97,0.00,50,20,4,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0090,Material Handling 0090,Material Handling,Summit Packaging,Z3-B03,Z3,41,10.97,3.74,50,20,4,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0090,Material Handling 0090,Material Handling,Summit Packaging,Z3-B04,Z3,31,10.97,2.83,50,20,4,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0091,Industrial Supplies 0091,Industrial Supplies,Atlas Industrial,Z1-B03,Z1,0,11.19,0.00,61,25,11,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0091,Industrial Supplies 0091,Industrial Supplies,Atlas Industrial,Z1-B04,Z1,0,11.19,0.00,61,25,11,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0091,Industrial Supplies 0091,Industrial Supplies,Atlas Industrial,Z2-B01,Z2,0,11.19,0.00,61,25,11,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0091,Industrial Supplies 0091,Industrial Supplies,Atlas Industrial,Z2-B02,Z2,0,11.19,0.00,61,25,11,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0091,Industrial Supplies 0091,Industrial Supplies,Atlas Industrial,Z2-B03,Z2,49,11.19,4.38,61,25,11,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0091,Industrial Supplies 0091,Industrial Supplies,Atlas Industrial,Z2-B04,Z2,40,11.19,3.57,61,25,11,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0091,Industrial Supplies 0091,Industrial Supplies,Atlas Industrial,Z3-B03,Z3,46,11.19,4.11,61,25,11,Y,High,High: physical quantity <= reorder point and days of supply <= lead time; materiality flag=Y,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0091,Industrial Supplies 0091,Industrial Supplies,Atlas Industrial,Z3-B04,Z3,30,11.19,2.68,61,25,11,Y,Critical,Critical: days of supply <= 0.25 lead time,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
SKU0092,Electrical Components 0092,Electrical Components,Blue Ridge Supply,Z1-B01,Z1,0,11.33,0.00,72,30,18,Y,Critical,Critical: physical quantity = 0 and days of supply <= 0.25 lead time and physical quantity <= safety stock with materiality and current stockout-risk condition,Y,Current trigger: physical quantity <= reorder point or days of supply <= lead time,Prioritize count and replenish
